category,opencpn_name,output_svg,esri_source,match_kind,reason
"POINT","BCNTOW91","symbols/BCNTOW91.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","TOPSHP11","symbols/TOPSHP11.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP12","symbols/TOPSHP12.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP13","symbols/TOPSHP13.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP14","symbols/TOPSHP14.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP17","symbols/TOPSHP17.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP16","symbols/TOPSHP16.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP21","symbols/TOPSHP21.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP22","symbols/TOPSHP22.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP23","symbols/TOPSHP23.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP24","symbols/TOPSHP24.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP28","symbols/TOPSHP28.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP34","symbols/TOPSHP34.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP32","symbols/TOPSHP32.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP42","symbols/TOPSHP42.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP44","symbols/TOPSHP44.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP47","symbols/TOPSHP47.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP48","symbols/TOPSHP48.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP51","symbols/TOPSHP51.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP58","symbols/TOPSHP58.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP61","symbols/TOPSHP61.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP62","symbols/TOPSHP62.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP65","symbols/TOPSHP65.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP63","symbols/TOPSHP63.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP64","symbols/TOPSHP64.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP69","symbols/TOPSHP69.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP19","symbols/TOPSHP19.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP20","symbols/TOPSHP20.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","BCNLAT24","symbols/BCNLAT24.svg","Q90_Stake_pole.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for BCNLAT"
"POINT","TOPSHP25","symbols/TOPSHP25.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP67","symbols/TOPSHP67.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP29","symbols/TOPSHP29.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP30","symbols/TOPSHP30.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP15","symbols/TOPSHP15.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP43","symbols/TOPSHP43.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP50","symbols/TOPSHP50.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP70","symbols/TOPSHP70.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP35","symbols/TOPSHP35.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP10","symbols/TOPSHP10.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP09","symbols/TOPSHP09.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP71","symbols/TOPSHP71.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP31","symbols/TOPSHP31.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP55","symbols/TOPSHP55.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","BOYCAN65","symbols/BOYCAN65.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","TOPSHPA9","symbols/TOPSHPA9.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPMAR98","symbols/TOPMAR98.svg","Q9_Arrow.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for TOPMAR"
"POINT","TOPSHP36","symbols/TOPSHP36.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP37","symbols/TOPSHP37.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP41","symbols/TOPSHP41.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP73","symbols/TOPSHP73.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP72","symbols/TOPSHP72.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","BOYCAN81","symbols/BOYCAN81.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","TOPSHP74","symbols/TOPSHP74.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP92","symbols/TOPSHP92.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP90","symbols/TOPSHP90.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP91","symbols/TOPSHP91.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP93","symbols/TOPSHP93.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP94","symbols/TOPSHP94.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP95","symbols/TOPSHP95.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP96","symbols/TOPSHP96.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP76","symbols/TOPSHP76.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP97","symbols/TOPSHP97.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP85","symbols/TOPSHP85.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP86","symbols/TOPSHP86.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP01","symbols/TOPSHP01.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP84","symbols/TOPSHP84.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP77","symbols/TOPSHP77.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP99","symbols/TOPSHP99.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP89","symbols/TOPSHP89.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP83","symbols/TOPSHP83.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHPA1","symbols/TOPSHPA1.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPSHP82","symbols/TOPSHP82.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHPA0","symbols/TOPSHPA0.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPSHPB0","symbols/TOPSHPB0.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPB"
"POINT","TOPSHPA2","symbols/TOPSHPA2.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPSHPA3","symbols/TOPSHPA3.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPSHPA4","symbols/TOPSHPA4.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPSHP81","symbols/TOPSHP81.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHPD1","symbols/TOPSHPD1.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPD"
"POINT","TOPSHPA5","symbols/TOPSHPA5.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPSHPA6","symbols/TOPSHPA6.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPSHP05","symbols/TOPSHP05.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHPA7","symbols/TOPSHPA7.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPSHPA8","symbols/TOPSHPA8.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPA"
"POINT","TOPSHP08","symbols/TOPSHP08.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHQ19","symbols/TOPSHQ19.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ21","symbols/TOPSHQ21.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ20","symbols/TOPSHQ20.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ22","symbols/TOPSHQ22.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ23","symbols/TOPSHQ23.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ24","symbols/TOPSHQ24.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ25","symbols/TOPSHQ25.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ26","symbols/TOPSHQ26.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHPD3","symbols/TOPSHPD3.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPD"
"POINT","TOPSHP87","symbols/TOPSHP87.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP88","symbols/TOPSHP88.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP38","symbols/TOPSHP38.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP39","symbols/TOPSHP39.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP40","symbols/TOPSHP40.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP18","symbols/TOPSHP18.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","BOYCON79","symbols/BOYCON79.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYCON80","symbols/BOYCON80.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYCON81","symbols/BOYCON81.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","TOPSHPD2","symbols/TOPSHPD2.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPD"
"POINT","TOPSHP02","symbols/TOPSHP02.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP03","symbols/TOPSHP03.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP04","symbols/TOPSHP04.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP98","symbols/TOPSHP98.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP00","symbols/TOPSHP00.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP80","symbols/TOPSHP80.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP79","symbols/TOPSHP79.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP06","symbols/TOPSHP06.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","BOYCON74","symbols/BOYCON74.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYCAN82","symbols/BOYCAN82.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCAN83","symbols/BOYCAN83.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","TOPSHPI1","symbols/TOPSHPI1.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPI"
"POINT","TOPSHQ17","symbols/TOPSHQ17.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHPJ1","symbols/TOPSHPJ1.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPJ"
"POINT","TOPSHPJ2","symbols/TOPSHPJ2.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPJ"
"POINT","TOPMAR01","symbols/TOPMAR01.svg","Q9_Arrow.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for TOPMAR"
"POINT","TOPMAR91","symbols/TOPMAR91.svg","Q9_Arrow.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for TOPMAR"
"POINT","TOPSHQ07","symbols/TOPSHQ07.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ27","symbols/TOPSHQ27.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHPP1","symbols/TOPSHPP1.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPP"
"POINT","TOPSHQ08","symbols/TOPSHQ08.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ZZZZZZ01","symbols/ZZZZZZ01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHPI2","symbols/TOPSHPI2.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPI"
"POINT","TOPSHP54","symbols/TOPSHP54.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHPR1","symbols/TOPSHPR1.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPR"
"POINT","TOPSHQ28","symbols/TOPSHQ28.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHPP2","symbols/TOPSHPP2.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPP"
"POINT","TOPSHP53","symbols/TOPSHP53.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHP52","symbols/TOPSHP52.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHPD4","symbols/TOPSHPD4.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPD"
"POINT","TOPSHP07","symbols/TOPSHP07.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOPSHPJ3","symbols/TOPSHPJ3.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPJ"
"POINT","TOPSHPS1","symbols/TOPSHPS1.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPS"
"POINT","BCNTOW63","symbols/BCNTOW63.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW66","symbols/BCNTOW66.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","TOPSHQ30","symbols/TOPSHQ30.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ31","symbols/TOPSHQ31.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ32","symbols/TOPSHQ32.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ29","symbols/TOPSHQ29.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ18","symbols/TOPSHQ18.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS95","symbols/TOWERS95.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ06","symbols/TOPSHQ06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS96","symbols/TOWERS96.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHPT1","symbols/TOPSHPT1.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPT"
"POINT","TOPSHPT2","symbols/TOPSHPT2.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPT"
"POINT","TOPSHPT3","symbols/TOPSHPT3.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPT"
"POINT","TOPSHPT4","symbols/TOPSHPT4.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPT"
"POINT","TOPSHPT5","symbols/TOPSHPT5.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPT"
"POINT","TOPSHPT6","symbols/TOPSHPT6.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPT"
"POINT","TOPSHPT7","symbols/TOPSHPT7.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPT"
"POINT","TOPSHPT8","symbols/TOPSHPT8.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPT"
"POINT","TOPSHPU1","symbols/TOPSHPU1.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPU"
"POINT","TOPSHP78","symbols/TOPSHP78.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOWERS97","symbols/TOWERS97.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BOYPIL59","symbols/BOYPIL59.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYPIL"
"POINT","BOYSUP66","symbols/BOYSUP66.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSUP"
"POINT","TOPSHP68","symbols/TOPSHP68.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHP"
"POINT","TOWERS98","symbols/TOWERS98.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS99","symbols/TOWERS99.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS59","symbols/TOWERS59.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS58","symbols/TOWERS58.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS57","symbols/TOWERS57.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS56","symbols/TOWERS56.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS55","symbols/TOWERS55.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BCNTOW74","symbols/BCNTOW74.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","TOWERS72","symbols/TOWERS72.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS76","symbols/TOWERS76.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS75","symbols/TOWERS75.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS74","symbols/TOWERS74.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS64","symbols/TOWERS64.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS54","symbols/TOWERS54.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ15","symbols/TOPSHQ15.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHQ16","symbols/TOPSHQ16.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS73","symbols/TOWERS73.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPSHPI3","symbols/TOPSHPI3.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPI"
"POINT","TOPSHPU2","symbols/TOPSHPU2.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPU"
"POINT","TOWERS53","symbols/TOWERS53.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS65","symbols/TOWERS65.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS67","symbols/TOWERS67.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS66","symbols/TOWERS66.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS52","symbols/TOWERS52.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS51","symbols/TOWERS51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS50","symbols/TOWERS50.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS88","symbols/TOWERS88.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS49","symbols/TOWERS49.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS48","symbols/TOWERS48.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","WRECKS07","symbols/WRECKS07.svg","K30_Wreck_safe_clearance.svg","SEMANTIC_TOKEN","semantic token match for WRECKS"
"POINT","TOPMAR92","symbols/TOPMAR92.svg","Q9_Arrow.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for TOPMAR"
"POINT","TOPSHPD5","symbols/TOPSHPD5.svg","Q130_3_topmark_E.svg","SEMANTIC_TOKEN","semantic token match for TOPSHPD"
"POINT","BCNSTK82","symbols/BCNSTK82.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","BCNSTK83","symbols/BCNSTK83.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","BOYSPH78","symbols/BOYSPH78.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","TOPMAR90","symbols/TOPMAR90.svg","Q9_Arrow.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for TOPMAR"
"POINT","TOPMAR93","symbols/TOPMAR93.svg","Q9_Arrow.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for TOPMAR"
